VTID,Chrosome,Start,End,Length,Verification Status,Positive,stg4_6,stg7_8,stg9_10,stg11_12,stg13_14,stg15_16
VT15824,chr2R,8659191,8661383,2192,correct,0,NA,NA,NA,NA,NA,NA
VT15828,chr2R,8665547,8668087,2540,correct,1,A-P_stripes;3|procephalic_ectoderm_AISN;4|trunk_mesoderm_AISN_broad;4,ventral_ectoderm_anlage;4|procephalic_ectoderm_anlage;3|trunk_mesoderm_anlage_broad;3,ventral_ectoderm_anlage;4|brain_anlage_broad;4,brain_primordium_broad;4,brain_subset;3,brain_subset;3
VT15830,chr2R,8672171,8674315,2144,correct,0,NA,NA,NA,NA,NA,NA
VT15834,chr2R,8689329,8692298,2969,correct,0,NA,NA,NA,NA,trunk_epidermis_subset;1,trunk_epidermis_subset;1
VT1592,chr2L,3104015,3106249,2234,correct,1,NA,NA,NA,NA,telson_subset;3|leading_edge_cell;3|dorsal_epidermis_subset;3,leading_edge_cell;2|dorsal_epidermis_subset;2
VT1593,chr2L,3105912,3108009,2097,correct,1,NA,NA,NA,ventral_epidermis_primordium_subset;2,head_subset;3|ventral_epidermis_subset;3|esophagus;3,antenno-maxillary-labial_complex;3|ventral_epidermis_subset;3|esophagus;3
VT1594,chr2L,3107641,3109719,2078,correct,1,NA,NA,NA,ventral_epidermis_primordium_broad;1,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT1595,chr2L,3110675,3112763,2088,correct,0,NA,NA,NA,NA,NA,NA
VT1596,chr2L,3112208,3114392,2184,correct,1,NA,NA,NA,NA,NA,salivary_gland;4
VT1597,chr2L,3113886,3116075,2189,correct,1,NA,NA,NA,salivary_gland_primordium;1|anal_pad_specific_anlage;2,anal_pad;4|salivary_gland;4|gonad;1,salivary_gland;5|gonad;2
VT15970,chr2R,8951657,8953820,2163,correct,1,NA,NA,ventral_epidermis_anlage_subset;2,ventral_epidermis_primordium_subset;3,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT15971,chr2R,8953385,8955617,2232,correct,0,NA,NA,NA,NA,NA,NA
VT15972,chr2R,8954997,8957101,2104,correct,1,NA,NA,NA,brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;2,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT1598,chr2L,3115509,3117607,2098,correct,1,NA,NA,NA,NA,head_epidermis_ventral_subset;2,head_subset;4|lateral_epidermis_subset;3|midgut_broad;2
VT15982,chr2R,8972349,8974492,2143,correct,0,NA,NA,NA,NA,NA,NA
VT1599,chr2L,3117111,3119207,2096,correct,0,NA,NA,NA,NA,NA,NA
VT15991,chr2R,8987813,8989926,2113,correct,0,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,NA,NA
VT1600,chr2L,3118721,3120841,2120,correct,0,NA,NA,NA,NA,NA,NA
VT1601,chr2L,3120271,3122509,2238,correct,1,NA,NA,posterior_endoderm_anlage;3,malpighian_tubule_primordium;3|posterior_midgut_primordium;3,midgut_subset;3|malpighian_tubule;3,salivary_gland;4|malpighian_tubule;1
VT16028,chr2R,9067552,9068855,1303,correct,1,NA,NA,head_epidermis_ventral_anlage;2,head_epidermis_ventral_primordium_subset;2,head_epidermis_lateral_subset;2,NA
VT16029,chr2R,9070637,9073358,2721,correct,0,NA,NA,NA,NA,NA,NA
VT1603,chr2L,3127612,3128819,1207,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,lateral_epidermis_subset;1|brain_broad;2|ventral_nerve_cord_broad;3,ventral_nerve_cord_subset;3|brain_broad;2
VT1604,chr2L,3129297,3131498,2201,correct,0,NA,NA,NA,NA,ventral_nerve_cord_broad;1,NA
VT1605,chr2L,3131039,3133133,2094,correct,0,NA,NA,NA,NA,NA,NA
VT16054,chr2R,9109456,9111773,2317,correct,1,ubiquitous;4,ubiquitous;4,ubiquitous;4,ubiquitous;4,ubiquitous;4,brain_broad;4|ubiquitous;3|ventral_nerve_cord_broad;4
VT16055,chr2R,9110499,9112636,2137,correct,1,NA,ventral_ectoderm_anlage;1|procephalic_ectoderm_anlage;1,ventral_epidermis_anlage_subset;1,head_subset;1|ventral_epidermis_primordium_subset;2,ventral_epidermis_subset;1,NA
VT1606,chr2L,3132691,3134770,2079,correct,0,NA,NA,NA,NA,NA,NA
VT1608,chr2L,3135974,3138083,2109,correct,0,NA,NA,NA,NA,NA,NA
VT1609,chr2L,3137525,3139706,2181,not_verified,0,NA,NA,NA,NA,NA,NA
VT1610,chr2L,3139247,3141325,2078,not_verified,1,NA,NA,NA,anterior_ventral_nerve_cord_primordium_subset;1,dorsal_epidermis_subset;2,dorsal_epidermis_subset;3
VT1611,chr2L,3140879,3142974,2095,correct,0,NA,NA,NA,NA,NA,NA
VT16114,chr2R,9216542,9218685,2143,correct,1,NA,NA,NA,head_epidermis_ventral_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;2,head_subset;3|anterior_ventral_nerve_cord_subset;3,NA
VT16116,chr2R,9220057,9222240,2183,correct,1,NA,NA,head_subset;2|hindgut_anlage;2|head_epidermis_ventral_anlage;3,head_epidermis_ventral_primordium_subset;3|head_subset;2,head_subset;3,head_subset;3
VT16117,chr2R,9221821,9224053,2232,correct,1,NA,NA,NA,NA,head_subset;3|lateral_epidermis_subset;3|yolk;3|brain_subset;3|midgut_subset;2|lymph_gland;2,ventral_midline;3|midgut_broad;2|ubiquitous;3|yolk;3|brain_subset;3|visceral_muscle_subset;2|lymph_gland;3|brain_glia;3
VT16119,chr2R,9225375,9227537,2162,correct,1,trunk_mesoderm_AISN_broad;2,NA,NA,brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;1|brain_subset;2,NA
VT1612,chr2L,3142401,3144723,2322,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_broad;1|posterior_ventral_nerve_cord_subset;1,anterior_ventral_nerve_cord_subset;1
VT16122,chr2R,9230674,9232923,2249,correct,0,NA,NA,NA,NA,NA,NA
VT16124,chr2R,9234173,9236354,2181,correct,1,posterior_endoderm_AISN;2|anterior_endoderm_AISN;2,posterior_endoderm_anlage;2|anterior_endoderm_anlage;2,head_subset;2,head_subset;3,head_subset;3,head_subset;3|brain_subset;1
VT16127,chr2R,9239512,9241613,2101,correct,0,NA,NA,NA,NA,NA,NA
VT1615,chr2L,3148529,3150784,2255,correct,1,NA,NA,NA,proventriculus_primordium;2,proventriculus;3,proventriculus;4
VT1617,chr2L,3152207,3154299,2092,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT1618,chr2L,3154007,3156123,2116,correct,0,NA,NA,NA,NA,NA,NA
VT1619,chr2L,3155620,3157866,2246,correct,0,NA,NA,NA,NA,NA,NA
VT16206,chr2R,9393481,9393982,501,correct,1,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,brain_broad;2|ventral_nerve_cord_broad;2
VT16208,chr2R,9396793,9397320,527,correct,0,NA,NA,NA,NA,NA,NA
VT16216,chr2R,9422393,9424948,2555,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3|brain_subset;2
VT16236,chr2R,9463614,9465759,2145,correct,1,NA,NA,NA,hindgut_proper_primordium;2,lateral_epidermis_subset;1|posterior_hindgut;2,antenno-maxillary-labial_complex;3|head_subset;3|lateral_epidermis_subset;2|telson_subset;3|posterior_hindgut;3
VT16237,chr2R,9464779,9467077,2298,correct,1,NA,NA,NA,NA,ventral_epidermis_subset;3|ventral_nerve_cord_subset;3|brain_subset;3|dorsal_epidermis_subset;3,ventral_nerve_cord_subset;3|trunk_epidermis_subset;2|brain_subset;3|peripheral_nervous_system;2
VT16238,chr2R,9465978,9468385,2407,correct,1,anterior_endoderm_AISN;4|head_mesoderm_AISN;4,head_mesoderm_anlage;4,head_mesoderm_anlage;2|trunk_mesoderm_anlage;1,yolk;2|hemocyte;2|plasmatocytes_anlage;2,yolk;2|hemocyte;2|macrophage;2,ventral_midline;3|brain_broad;2|ventral_nerve_cord_broad;2
VT16239,chr2R,9468788,9470868,2080,correct,0,NA,NA,NA,NA,NA,NA
VT16240,chr2R,9470978,9473156,2178,correct,0,NA,NA,NA,NA,NA,NA
VT16242,chr2R,9474366,9476475,2109,correct,0,NA,NA,NA,NA,NA,NA
VT16244,chr2R,9478910,9480849,1939,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;2|ventral_nerve_cord_broad;2
VT16245,chr2R,9480792,9481191,399,correct,0,NA,NA,NA,NA,NA,NA
VT16253,chr2R,9496673,9499243,2570,correct,0,NA,NA,NA,NA,NA,NA
VT16254,chr2R,9498586,9500671,2085,correct,1,NA,NA,head_subset;3|head_mesoderm_anlage;3,head_subset;3|hemocyte;3,head_subset;2,head_subset;2
VT16255,chr2R,9500190,9502293,2103,correct,1,NA,NA,NA,head_subset;1,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16256,chr2R,9501738,9503924,2186,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|brain_subset;3
VT16257,chr2R,9503325,9505560,2235,correct,1,NA,NA,NA,NA,head_epidermis_ventral_subset;2|ventral_nerve_cord_subset;1|brain_subset;2,ventral_nerve_cord_subset;1|amnioserosa;2|brain_subset;2
VT16258,chr2R,9505005,9507128,2123,correct,1,procephalic_ectoderm_AISN;3|head_mesoderm_AISN;3|trunk_mesoderm_AISN_subset;3,procephalic_ectoderm_anlage;2,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;3|amnioserosa;3|brain_subset;2
VT16259,chr2R,9506596,9508710,2114,correct,1,NA,NA,NA,head_epidermis_ventral_primordium_subset;2|brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;1,head_subset;3|ventral_nerve_cord_subset;1,brain_subset;1
VT16263,chr2R,9514069,9516216,2147,correct,0,NA,NA,NA,NA,NA,NA
VT16266,chr2R,9519247,9521342,2095,correct,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT16267,chr2R,9520946,9523058,2112,correct,1,NA,NA,NA,NA,ventral_nerve_cord_broad;2,ventral_nerve_cord_broad;3
VT16269,chr2R,9524445,9526529,2084,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,brain_broad;2|ventral_nerve_cord_broad;2
VT16270,chr2R,9526162,9528344,2182,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;1|posterior_hindgut;1,ventral_nerve_cord_subset;1|brain_subset;1|posterior_hindgut;1
VT16271,chr2R,9527912,9530036,2124,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_subset;1|brain_subset;2|telson_broad;3,head_subset;3|telson_broad;2
VT16272,chr2R,9529639,9531862,2223,correct,0,NA,NA,NA,NA,NA,NA
VT16273,chr2R,9531256,9533449,2193,correct,0,NA,NA,NA,NA,NA,NA
VT16275,chr2R,9534752,9537040,2288,correct,0,NA,NA,NA,NA,NA,NA
VT16276,chr2R,9536552,9538652,2100,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;3,ventral_nerve_cord_subset;1|brain_subset;1|anterior_ventral_nerve_cord_subset;3
VT16277,chr2R,9538265,9540392,2127,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;1|ventral_nerve_cord_primordium_subset;2,ventral_nerve_cord_broad;2,amnioserosa;3|anterior_ventral_nerve_cord_subset;3
VT16278,chr2R,9540024,9542107,2083,correct,1,NA,NA,lateral_epidermis_anlage_subset;3,lateral_epidermis_primordium_subset;3,brain_broad;2|ventral_nerve_cord_broad;2,brain_broad;1|ventral_nerve_cord_broad;1
VT16279,chr2R,9541768,9543853,2085,correct,0,NA,NA,NA,NA,NA,NA
VT16281,chr2R,9545194,9547311,2117,correct,0,NA,NA,NA,NA,NA,NA
VT16282,chr2R,9546871,9549029,2158,correct,1,NA,NA,NA,ventral_midline;2,NA,NA
VT16283,chr2R,9550978,9552692,1714,correct,1,NA,NA,NA,NA,NA,hindgut;2
VT16284,chr2R,9558755,9560881,2126,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT16285,chr2R,9560388,9562535,2147,correct,0,NA,NA,NA,NA,brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT16354,chr2R,9697715,9700120,2405,correct,0,NA,NA,NA,NA,NA,NA
VT16355,chr2R,9699385,9701463,2078,not_verified,1,NA,NA,NA,head_subset;3|brain_primordium_subset;3,brain_subset;3|anterior_ventral_nerve_cord_subset;3,NA
VT16356,chr2R,9700826,9703045,2219,correct,0,NA,NA,NA,NA,NA,NA
VT16357,chr2R,9702405,9704616,2211,correct,0,NA,NA,NA,NA,NA,NA
VT16371,chr2R,9730756,9733824,3068,correct,0,NA,NA,NA,NA,NA,NA
VT16423,chr2R,9848167,9850271,2104,correct,1,NA,NA,NA,NA,NA,amnioserosa;2|dorsal_vessel;2|yolk;2
VT16424,chr2R,9849619,9851852,2233,correct,1,NA,NA,head_mesoderm_anlage;4,head_subset;3|brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,yolk;3|esophagus;3
VT16426,chr2R,9852501,9854608,2107,correct,1,posterior_endoderm_AISN;3|anterior_endoderm_AISN;3,posterior_endoderm_anlage;3|anterior_endoderm_anlage;3,anterior_midgut_anlage;3|posterior_midgut_anlage;3,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;2|anterior_midgut_primordium;2|posterior_midgut_primordium;4,ventral_nerve_cord_subset;3|midgut_broad;2|brain_subset;2|midgut_subset;4,ventral_nerve_cord_subset;3|midgut_chamber;3|brain_subset;3
VT16452,chr2R,9898546,9900755,2209,correct,0,NA,NA,NA,NA,NA,NA
VT16454,chr2R,9901982,9904246,2264,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16456,chr2R,9905411,9907629,2218,correct,0,NA,NA,NA,NA,NA,NA
VT16458,chr2R,9908921,9911024,2103,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;1
VT16459,chr2R,9910605,9912769,2164,correct,0,NA,NA,NA,NA,NA,NA
VT16460,chr2R,9912223,9914459,2236,correct,1,NA,NA,NA,NA,visceral_muscle_broad;3,visceral_muscle_broad;3
VT16461,chr2R,9914017,9916261,2244,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;2
VT16462,chr2R,9916541,9918684,2143,correct,1,NA,NA,NA,NA,NA,sensory_system_head;4
VT16463,chr2R,9918073,9920197,2124,correct,0,NA,NA,NA,NA,NA,NA
VT16465,chr2R,9921108,9923198,2090,correct,0,NA,NA,NA,NA,NA,NA
VT16466,chr2R,9922600,9924809,2209,correct,0,NA,NA,NA,NA,brain_broad;1|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16467,chr2R,9924175,9926299,2124,correct,0,NA,NA,NA,NA,NA,NA
VT16469,chr2R,9929818,9932145,2327,not_verified,0,NA,NA,NA,NA,NA,NA
VT16470,chr2R,9931562,9933705,2143,not_verified,0,NA,NA,NA,NA,NA,ventral_nerve_cord_subset;1
VT16471,chr2R,9933261,9935456,2195,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1,NA
VT16472,chr2R,9934853,9936995,2142,correct,0,NA,NA,NA,NA,NA,NA
VT16530,chr2R,10060721,10062851,2130,correct,1,ubiquitous;4,ubiquitous;5,ubiquitous;5,ubiquitous;5,ubiquitous;5,ubiquitous;4
VT16583,chr2R,10170105,10172305,2200,not_verified,0,NA,NA,NA,NA,brain_subset;1,brain_subset;1
VT16585,chr2R,10173352,10175554,2202,not_verified,0,NA,NA,NA,NA,NA,NA
VT16593,chr2R,10188254,10188676,422,correct,0,NA,NA,NA,NA,NA,NA
VT16594,chr2R,10189466,10189854,388,correct,0,NA,NA,NA,NA,NA,NA
VT16604,chr2R,10205581,10207732,2151,correct,1,NA,NA,NA,epipharynx_primordium;3,epipharynx;4,pharynx;4|head_epidermis_subset;2|trunk_epidermis_subset;1
VT16605,chr2R,10207248,10209375,2127,correct,0,NA,NA,NA,NA,NA,NA
VT16606,chr2R,10208914,10211030,2116,correct,1,NA,NA,NA,NA,NA,sensory_system_head;3
VT16610,chr2R,10216954,10219148,2194,correct,1,NA,NA,NA,NA,NA,head_subset;4
VT16613,chr2R,10222380,10224473,2093,correct,1,NA,NA,NA,NA,amnioserosa;3|anal_pad;3|hypopharynx;3,antenno-maxillary-labial_complex;3|amnioserosa;5
VT16615,chr2R,10225938,10228093,2155,correct,0,NA,NA,NA,NA,NA,NA
VT16621,chr2R,10238274,10238895,621,correct,0,NA,NA,NA,brain_primordium_subset;1|ventral_epidermis_primordium_subset;1,brain_subset;1,NA
VT16622,chr2R,10239228,10239789,561,not_verified,0,NA,NA,NA,NA,NA,NA
VT16623,chr2R,10239682,10240597,915,not_verified,1,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2,ubiquitous;2
VT16645,chr2R,10265615,10267750,2135,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_neuron;2,ventral_nerve_cord_subset;2|brain_neuron;2
VT16646,chr2R,10267194,10269440,2246,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|brain_subset;2,ventral_nerve_cord_subset;2
VT16647,chr2R,10268821,10270985,2164,correct,1,NA,NA,NA,ventral_nerve_cord_primordium_subset;1,ventral_nerve_cord_subset;2,ventral_nerve_cord_subset;3|brain_subset;1
VT16648,chr2R,10270452,10272576,2124,correct,1,procephalic_ectoderm_AISN;2,ventral_ectoderm_anlage;3|procephalic_ectoderm_anlage;3,brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2,ventral_nerve_cord_primordium_broad;2|brain_primordium_subset;3,brain_broad;1|ventral_nerve_cord_broad;1|brain_subset;3,brain_broad;1|ventral_nerve_cord_broad;1|brain_subset;3
VT16650,chr2R,10274310,10276388,2078,correct,1,hindgut_AISN;1,hindgut_anlage;3,NA,NA,NA,NA
VT16651,chr2R,10275780,10278339,2559,correct,0,NA,NA,NA,NA,NA,NA
VT16671,chr2R,10323077,10325251,2174,correct,0,NA,NA,NA,NA,NA,NA
VT16679,chr2R,10336463,10338663,2200,correct,0,NA,NA,NA,NA,anterior_ventral_nerve_cord_subset;1,anterior_ventral_nerve_cord_subset;1
VT16681,chr2R,10339227,10341428,2201,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;2|posterior_spiracle;4,ventral_nerve_cord_subset;2
VT16682,chr2R,10340769,10342884,2115,correct,1,amnioserosa_AISN_subset;4,amnioserosa_anlage;3,amnioserosa_anlage;3,head_subset;3,amnioserosa;4|brain_subset;2|posterior_spiracle;3,amnioserosa;4|brain_subset;2
VT16685,chr2R,10346161,10347664,1503,correct,1,NA,NA,NA,NA,head_subset;1|ventral_nerve_cord_subset;1,head_subset;2|ventral_nerve_cord_subset;1
VT16704,chr2R,10402679,10405266,2587,correct,0,NA,NA,NA,NA,NA,NA
VT16796,chr2R,10585909,10588130,2221,correct,1,NA,NA,brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;4|brain_subset;4,ventral_nerve_cord_subset;3|brain_subset;3
VT16797,chr2R,10587678,10589908,2230,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;3
VT16811,chr2R,10611695,10613856,2161,correct,1,NA,NA,head_subset;2|ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|anterior_ventral_nerve_cord_primordium_subset;3,head_subset;2,ventral_nerve_cord_subset;1|brain_subset;1
VT16836,chr2R,10657479,10659400,1921,correct,1,ubiquitous;2,ubiquitous;2,ubiquitous;3,ubiquitous;3,ubiquitous;2,ubiquitous;1
VT16837,chr2R,10661976,10664224,2248,correct,0,NA,NA,NA,NA,NA,NA
VT16839,chr2R,10665645,10667862,2217,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16841,chr2R,10669206,10671327,2121,correct,0,NA,NA,NA,NA,NA,NA
VT16842,chr2R,10670973,10673098,2125,correct,0,NA,NA,NA,NA,NA,NA
VT16843,chr2R,10672775,10674879,2104,correct,1,NA,NA,NA,NA,brain_broad;3|ventral_nerve_cord_broad;3,brain_broad;3|ventral_nerve_cord_broad;3
VT16846,chr2R,10678083,10680186,2103,correct,1,NA,NA,NA,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,brain_broad;2,ventral_nerve_cord_subset;1|brain_subset;2
VT16847,chr2R,10679855,10681952,2097,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;2,brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT16848,chr2R,10681638,10683797,2159,correct,0,NA,NA,NA,NA,NA,NA
VT16850,chr2R,10685189,10687295,2106,correct,0,NA,NA,NA,NA,NA,NA
VT16851,chr2R,10686988,10689103,2115,correct,1,procephalic_ectoderm_AISN;3|head_mesoderm_AISN;3,procephalic_ectoderm_anlage;3|head_mesoderm_anlage;3,head_mesoderm_anlage;2,tracheal_system_primordium_broad;2,tracheal_system_subset;1,tracheal_system_subset;1
VT16852,chr2R,10688665,10690878,2213,correct,1,NA,NA,head_epidermis_ventral_anlage;3,NA,brain_broad;2|ventral_nerve_cord_broad;1|trunk_epidermis_subset;1,brain_broad;2|ventral_nerve_cord_broad;1|trunk_epidermis_subset;1
VT16854,chr2R,10692279,10694426,2147,correct,1,NA,NA,NA,brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;3,ventral_nerve_cord_subset;3|brain_subset;3,ventral_nerve_cord_subset;2|brain_subset;2
VT16963,chr2R,10913477,10915576,2099,correct,0,NA,NA,NA,NA,NA,NA
VT16964,chr2R,10915022,10917173,2151,correct,1,NA,NA,head_epidermis_lateral_anlage;3|head_epidermis_ventral_anlage;3,ventral_epidermis_primordium_broad;2|head_epidermis_ventral_primordium_broad;4|head_epidermis_lateral_primordium_broad;4,anal_pad;3|dorsal_epidermis_subset;3,anal_pad;2|dorsal_epidermis_subset;2
VT16966,chr2R,10918238,10920454,2216,correct,0,NA,NA,NA,telson;1,trunk_epidermis_subset;1,trunk_epidermis_subset;1
VT16967,chr2R,10919792,10921947,2155,correct,0,NA,NA,NA,NA,NA,NA
VT16968,chr2R,10921344,10923510,2166,correct,1,amnioserosa_AISN;3,dorsal_ectoderm_anlage_subset;4,mesectoderm_anlage;2,ventral_midline;1,trunk_epidermis_subset;1,head_subset;3|lateral_epidermis_subset;3|head_epidermis_subset;3
VT16969,chr2R,10923985,10925713,1728,correct,0,NA,NA,NA,NA,NA,NA
VT16971,chr2R,10928848,10930948,2100,correct,1,NA,NA,NA,sensory_nervous_system_specific_anlage;2,sensory_system_head;3,sensory_system_head;3
VT16972,chr2R,10930397,10932611,2214,correct,0,NA,NA,NA,NA,NA,NA
VT16973,chr2R,10932020,10934236,2216,correct,1,NA,NA,NA,lateral_epidermis_primordium_subset;1|dorsal_vessel_specific_anlage;1,head_subset;2|ventral_nerve_cord_subset;3|dorsal_vessel;2|trunk_epidermis_subset;2,head_subset;2|dorsal_vessel;3|trunk_epidermis_subset;2
VT16983,chr2R,10949214,10951312,2098,correct,0,NA,NA,NA,NA,NA,NA
VT16984,chr2R,10950980,10953110,2130,correct,1,head_mesoderm_AISN;2,head_mesoderm_anlage;3,head_mesoderm_anlage;3,head_mesoderm_primordium;2,NA,NA
VT16986,chr2R,10954533,10956635,2102,correct,0,NA,NA,NA,NA,NA,NA
VT16988,chr2R,10958040,10960162,2122,correct,1,NA,NA,ventral_nerve_cord_anlage_subset;1,ventral_nerve_cord_primordium_subset;1,brain_subset;1|anterior_ventral_nerve_cord_subset;1,ventral_nerve_cord_subset;2|brain_subset;1
VT16989,chr2R,10959707,10961924,2217,correct,1,NA,NA,NA,NA,ventral_nerve_cord_subset;3|brain_broad;2,ventral_nerve_cord_subset;3|brain_broad;2
VT16992,chr2R,10965171,10967266,2095,correct,0,NA,NA,NA,NA,NA,NA
VT16993,chr2R,10966960,10969052,2092,correct,1,anterior_endoderm_AISN;2,anterior_endoderm_anlage;2,brain_anlage_subset;1,brain_primordium_subset;2,brain_broad;2|ventral_nerve_cord_broad;1,brain_broad;1|ventral_nerve_cord_broad;1
VT16994,chr2R,10968647,10970871,2224,correct,0,NA,NA,NA,NA,brain_broad;1|anterior_ventral_nerve_cord_broad;1,NA
VT16996,chr2R,10979468,10981571,2103,correct,1,NA,NA,NA,NA,NA,head_epidermis_subset;3
VT16997,chr2R,10981230,10983411,2181,correct,0,NA,NA,NA,ventral_epidermis_primordium_subset;1,head_subset;1|ventral_epidermis_subset;1,head_subset;1|ventral_epidermis_subset;1
VT16998,chr2R,10982921,10985100,2179,correct,1,NA,NA,NA,NA,head_subset;2|ventral_epidermis_subset;2,head_subset;2|ventral_epidermis_subset;1
VT16999,chr2R,10984749,10986849,2100,correct,0,NA,NA,NA,NA,NA,NA
VT17000,chr2R,10986473,10988602,2129,correct,1,NA,mesectoderm_anlage;3,mesectoderm_anlage;4|hindgut_anlage;2,ventral_midline;4|hindgut_proper_primordium;2,head_subset;2|ventral_midline;2|hindgut;3,hindgut;3
VT17001,chr2R,10988240,10990408,2168,correct,0,NA,NA,NA,NA,ventral_nerve_cord_subset;1|brain_subset;1,ventral_nerve_cord_subset;1|brain_subset;1
VT17002,chr2R,10989975,10992139,2164,correct,0,NA,NA,NA,NA,NA,NA
